score,comment,timestamp
5,这家店我已经回购很多次了，包括周围的朋友都被自己疯狂安利，送货速度很快，不到30分钟就送到了，五分好评走起，下次继续吃，真的超满足,2025/6/23 0:00
5,炒米粉很好吃，味道很对劲，黏黏的，辣味也够,2025/6/22 0:00
5,#【招牌】酱香鸡肉炒米粉#分量多，很香，辣辣的狠得劲哈哈哈哈哈，推荐推荐，黏黏糊糊的，包装的也很严实,2025/6/22 0:00
5,第N次回头客，两天不吃就想吃，米粉q弹爽滑，中辣十分入味，很好吃,2025/6/22 0:00
5,点了很多次，非常推荐，很好吃，很正宗的新疆炒馕??????,2025/6/22 0:00
5,分量足，也很好吃，点几次,2025/6/21 0:00
5,好吃够味料很多很香一周点了四五次#【超值】鸡肉炒米粉+馕+宽粉三拼#,2025/6/21 0:00
5,#特色酱香鸡肉炒年糕#超级好吃啊份量很大，一个人吃完全够，包装也很严实，推荐推荐,2025/6/20 0:00
5,还不错 好吃#【超值】牛肉炒米粉+馕+宽粉三拼#,2025/6/20 0:00
5,点好多次了，还是一如既往地好吃，配料给很多，粉很入味，特别好吃,2025/6/20 0:00
5,点了好几次新疆牛肉炒馕了，味道很正宗，非常好吃，推荐品尝,2025/6/20 0:00
5,一看就有食欲。超级好吃量也很足。都吃完了，挺辣的，真的强烈推荐。,2025/6/18 0:00
5,分量很多，辣味十足，鸡肉也很多,2025/6/18 0:00
5,非常好吃非常好吃??????????????????????????????????????????????????????很满意，酸泡菜很够味,2025/6/18 0:00
5,第一次吃新疆炒粉 还可以。有点辣,2025/6/17 0:00
5,味道很不错，辣度也不错，很适合广东人吃，当夜宵正好,2025/6/17 0:00
5,米粉吸收了汤汁 非常入味 好吃,2025/6/16 0:00
5,吃爽了，对广东人来说入口有点小辣，吃完就刚好消了,2025/6/16 0:00
5,#【精品】野蘑菇牛肉炒米粉# #【招牌】酱香鸡肉炒米粉# #加料·新鲜小油菜# #加料·酸爽泡菜# #一枚会带给您幸运的煎蛋# #点亮↗?超值购 |可口可乐300ml（冰镇快乐水））# #宠粉收藏??超值加菜3选1# #点亮↗?超值购 |嘎吱脆骨丸限1颗多点不送# #点亮↗?超值购 |夹心牛肉丸限1颗多点不送# #点亮↗?超值购 |蟹棒一颗（仅限一份）# #点亮↗?超值购 |美味鱼豆腐限1颗多点不送#份量多，味道好，不错！,2025/6/16 0:00
5,#新疆酱香牛肉炒馕#新疆牛肉炒馕非常好吃，推荐大家都来品尝??????,2025/6/16 0:00
5,我嘞个料足味美啊，一打开满满当当给我震惊了，分量超级大#【养生】野蘑菇鸡肉炒米粉# #宠粉收藏??超值加菜3选1#,2025/6/16 0:00
5,味道超赞一看就有食欲，真的很值得推荐已经收藏了，量也很足，而且种类选择多，真的强烈推荐。,2025/6/16 0:00
5,味道很好，闻着就很香，然后吃起来也很棒，色香味俱全，一次非常棒的体验，味道超级棒，然后口味也刚刚好,2025/6/15 0:00
5,非常好吃 ，，包装完整，出餐及时，还送了小围裙，不怕溅到衣服上??????,2025/6/15 0:00
5,点很多次了，很好吃,2025/6/14 0:00
5,非常棒的一次外卖体验，多次回头客了，希望老板生意兴隆！！,2025/6/14 0:00
5,不错不错，值得表扬，大家冲，#【招牌】酱香鸡肉炒米粉#很好吃，冲冲冲冲冲冲冲冲冲冲冲冲,2025/6/14 0:00
5,新疆牛肉炒馕实在是太好吃了，加了芹菜就是无敌爆炸好吃，没吃过的一定要尝尝，,2025/6/14 0:00
5,不错不错，好吃的,2025/6/14 0:00
5,#特色酱香鸡肉炒年糕# #加料·秘制牛肉片（炒在粉里呦）#好吃！给的肉很多很多,2025/6/13 0:00
5,味道和份量非常好，包装的也非常好，食材很新鲜，牛肉鸡肉也很入味好吃，性价比非常高,2025/6/13 0:00
5,好吃好吃 这是回购的第二回了,2025/6/12 0:00
5,#【养生】野蘑菇鸡肉炒米粉# #【招牌】酱香鸡肉炒米粉# #【网红】夹心蟹排炒米粉# #点亮↗?超值购 |夹心牛肉丸限1颗多点不送# #点亮↗?超值购 |蟹棒一颗（仅限一份）# #点亮↗?超值购 |美味鱼豆腐限1颗多点不送#味道超赞！分量足到惊喜，包装严实没洒，配送超快，吃完立马又下单了，必须五星好评！,2025/6/12 0:00
5,非常好吃，吃过那么多家，你们家味道确实不错，不会很硬 也不会吃着不香，以后就点你们家啦#【爆款】泡菜鸡肉炒米粉(香辣)# ,2025/6/12 0:00
5,我宣布这是我在深圳吃到最正宗的新疆炒米粉，吃进嘴的那一刻幸福感爆棚！，谁懂啊居然在深圳能吃到味道和新疆吃的一模一样的炒米粉，只要我还在深圳就会一直去吃,2025/6/12 0:00
5,#豪华炒米粉夜宵随心选套餐# #加料·野蘑菇（炒在粉里呦）#好吃,2025/6/11 0:00
5,味道很不错，不会很咸，份量大,2025/6/11 0:00
5,量又足，吃起来又新鲜，吃完之后再洗个冷水过瘾过瘾啊，舒服，价格还实惠,2025/6/10 0:00
5,年糕特别软糯 微辣可以接受 沾着汤吃巨无敌好吃！,2025/6/10 0:00
5,非常好吃，太好吃了，很正宗的新疆炒米粉，这也太好了,2025/6/10 0:00
5,#【超值】牛肉炒米粉+馕+宽粉三拼#牛肉炒米粉还挺好吃的，配上馕味道是真的不错，份量也挺足的,2025/6/10 0:00
5,"#【豪气】牛肉炒米粉+馕双拼#超级香加料给的很多
，推荐点双拼的米粉和馕味道都不错，有点辣吃不了的建议微辣就好。",2025/6/9 0:00
5,"#豪华炒米粉夜宵随心选套餐#
微辣刚刚好，酸辣口味在夏天吃太好吃了，一点也不腻",2025/6/9 0:00
5,吃了无数次新疆炒米粉，就被这家店圈粉了！我要的微微辣，对不太能吃辣的我来说刚刚好，有一点辣意又突出了酱料的鲜香。米粉很有嚼劲，能看出来品质特别好，分量也超足，我一个大胃王都吃得饱饱的，超满足！,2025/6/8 0:00
5,好吃到旁边死了个人都不知道,2025/6/8 0:00
5,"#鸡肉炒馕#拖着疲惫的身体,回到了空荡荡的房间，连想今晚吃什么的念头都没有，随便点了一家的面条，拿到外卖,闻到味道，身体里有股说不出的感觉被唤醒了,我抓起筷子尝了一口，原来那种感觉是家乡的呼唤，仿佛又回到了孩童时代，每天早上吃的那碗新疆炒馕，此刻我知道我吃不下的不再是新疆炒馕，而是思念,是乡愁,一碗孔记不仅是身体所需的食粮，更是精神所渴望的食粮~新疆炒馕吃完了但是回忆还在继续",2025/6/7 0:00
5,没有十次，也有七八次，已经点了好多次了，太好吃了，新疆炒米粉就只吃这家#【招牌】酱香鸡肉炒米粉#,2025/6/6 0:00
5,味道很好，很棒分量很足,2025/6/6 0:00
5,听朋友说这边东西挺好吃的，今天试了味道果然不错，很正宗，分量也多，配送快，好评好评！ 味道还是不错的，点一份完全吃不够啊，下次我要多点一些??,2025/6/5 0:00
5,点的爆辣的，辣味十足，配上酸白菜超好吃??,2025/6/4 0:00
5,包装精致美观，让人心情愉悦。商家在包装上的用心值得肯定。第一次在这家点餐，收到后很惊喜。价格实惠！菜品丰富！又超好吃！午餐首选！ 味道绝佳，份量十足，价格也十分合理。商家真的是良心经营，必须五星好评！,2025/6/3 0:00
5,#泡菜鸡肉炒米粉2份?2瓶可乐# #加料·芝麻香香馕（半张切好）# #加料·夹心蟹排（2片切块）# #宠粉收藏??超值加菜3选1# #点亮↗?超值购 |嘎吱脆骨丸限1颗多点不送# #点亮↗?超值购 |夹心牛肉丸限1颗多点不送# #点亮↗?超值购 |蟹棒一颗（仅限一份）# #小醋包（按需点够，多点不送）# #点亮↗?超值购 |美味鱼豆腐限1颗多点不送#太好吃了，老板真的是非常牛做出这么好吃的东西，小料贼多绝了真的牛?,2025/6/3 0:00
5,蟹排好吃，辣度刚好，米粉有嚼劲，越吃越入味，好吃。,2025/6/3 0:00
5,牛肉炒米粉加泡菜真的好吃 很正宗 老板很热情 好吃！好吃！#【热赞】酱香牛肉炒米粉# #加料·酸爽泡菜#,2025/6/1 0:00
5,#【超值】鸡肉炒米粉+馕+宽粉三拼#好久没吃了还是这么美味 桃爷么么哒,2025/5/31 0:00
5,"#【爆款】泡菜鸡肉炒米粉(香辣)#
这款好吃，微微带点泡菜酸味，很开胃～感觉比之前点的别家要好吃点，而且真的好多，一个人没吃完",2025/5/31 0:00
5,#??天生一对??招牌鸡肉炒米粉+天润奶啤#好吃?? 味道很好啊 ,2025/5/31 0:00
5,鸡肉炒馕太好吃了，份量很足，味道正宗，非常好吃，怎么能这么好吃,2025/5/31 0:00
5,出餐及时，包装完整，味道不错，还给了小围裙防溅,2025/5/31 0:00
5,"包装完好，无汤汁撒漏
口味正宗，辣味很独特
附赠品齐全，不怕溅油",2025/5/31 0:00
5,味道很足 很辣 分量很多 没吃完,2025/5/30 0:00
5,价格实惠，份量很足，味道不错,2025/5/30 0:00
5,#【热赞】酱香牛肉炒米粉# #【网红】夹心蟹排炒米粉# #加料·野蘑菇（炒在粉里呦）# #加料·夹心蟹排（2片切块）# #可口快乐水# #芝麻馕福利一片装# #宠粉收藏??超值加菜3选1# #点亮↗?超值购 |嘎吱脆骨丸限1颗多点不送# #点亮↗?超值购 |夹心牛肉丸限1颗多点不送# #点亮↗?超值购 |蟹棒一颗（仅限一份）# #点亮↗?超值购 |美味鱼豆腐限1颗多点不送#这家外卖太棒了！包装严实无洒漏，送餐速度超快。菜品色香味俱全，分量十足，口感绝佳，下次还会回购！,2025/5/30 0:00
5,神作，现炒的送过来还很热，想吃辣但又不是很能吃辣就点微辣加点辣就行，好吃！,2025/5/29 0:00
5,太好吃了，粉炒的湿湿的，吃起来很香，是我会回购的味道，中辣已经很辣了,2025/5/29 0:00
5,色香味俱全，可以很好吃肉很嫩。,2025/5/29 0:00
5,色香味俱全，嘎嘎香，嘎嘎好吃！！下次回来还要吃，分量太别足！,2025/5/27 0:00
5,还挺好吃的，牛肉炒米粉不错，奶啤非常好喝,2025/5/27 0:00
5,#【爆款】泡菜鸡肉炒米粉(香辣)#很正宗的炒米粉，就是要这种有点浓汤的才好吃?? 推荐加蟹棒和酸包菜 开胃解腻,2025/5/27 0:00
5,送得很快！而且包装严实没有撒，味道也好，是新疆米粉那个芹菜味，夸夸这个牛肉，是那种很瘦的像是家里会煮出来的感觉，茶树菇也喜欢。,2025/5/27 0:00
5,卖相好看，一看就有食欲，辣度刚刚好，酱汁跟浓郁，好吃好吃??,2025/5/27 0:00
5,桃爷真的巨巨巨好吃啊！！吃了起码有一年了！真的很好吃！汤汁不是完全稀的！会挂在粉上的那种！！,2025/5/26 0:00
5,#【精品】野蘑菇牛肉炒米粉#很好吃份量很好不错很美味,2025/5/26 0:00
5,很好吃 味道挺正宗的 不会很辣 下次试试再来一点 真的很不错 推荐大家去吃粉量很大哦,2025/5/24 0:00
5,#【豪气】牛肉炒米粉+馕双拼#好吃,2025/5/24 0:00
5,很香很好吃谢谢送了一个囊量很多,2025/5/24 0:00
5,量非常足，套餐一个人完全吃不完，还是一如既往的好吃，色香味俱全，下次在尝尝其他没吃过的,2025/5/24 0:00
5,很喜欢桃爷家的炒米粉儿，辣酱香香的吃着很爽，分量也挺大的，大胃王也能吃的很尽兴，价格也不贵，很棒喔，赞一个,2025/5/24 0:00
5,份量足，味道很不错，个人觉得米粉比宽粉好吃,2025/5/22 0:00
5,蟹排很多，好吃好吃,2025/5/22 0:00
5,每周都要吃两次，微辣加辣太好吃啦，可冲,2025/5/22 0:00
5,点过很多次了，超级好吃，#【招牌】酱香鸡肉炒米粉# #宠粉收藏??超值加菜3选1#很解馋！,2025/5/22 0:00
1,…,2025/5/21 0:00
5,超级好吃?? 味道刚刚好 辣辣的很上瘾 碎骨丸也超好吃??！,2025/5/21 0:00
5,细节很到位，回购很多次了，推荐给同事了,2025/5/21 0:00
5,第N次点了，真是让人上瘾的好吃，配菜和肉都给的特别多，一顿都吃不完,2025/5/21 0:00
5,食物的味道真是让人惊喜，每一口都是享受，绝对的好评！,2025/5/21 0:00
5,很好吃，微辣刚刚好，加了醋，很喜欢，爱了爱了，馕和米粉绝配,2025/5/20 0:00
5,还不错，第一次新疆炒粉，很新奇的味道??????????,2025/5/20 0:00
5,很好吃，小油菜比芹菜美味，馕也很入味,2025/5/20 0:00
5,点了两次了，感觉味道都很不错，能感觉到是在认真做美食的，会继续支持,2025/5/19 0:00
5,非常好吃已经吃过很多次了，真的特别推荐?都已经连续吃几天了?,2025/5/19 0:00
5,分量足????,2025/5/19 0:00
5,#【招牌】酱香鸡肉炒米粉#味道正宗，份量大，鸡肉和芹菜给的也不少,2025/5/19 0:00
5,非常好吃的xin?jiang,2025/5/19 0:00
5,味道还不错，好好好吃,2025/5/19 0:00
5,挺好吃的有点酸 早上最好不要空腹吃爆辣 不然就是窜稀,2025/5/18 0:00
5,好吃??好吃，辣度刚刚好分量也很足,2025/5/18 0:00
5,味道闻着就很香，吃起来更香！米粉QQ弹弹的，我爱吃辣，中辣刚刚好。加了几个丸子感觉更鲜了。第一次点这家的米粉，完美体验！,2025/5/18 0:00
5,#【招牌】酱香鸡肉炒米粉# #【招牌】酱香鸡肉炒米粉#酱汁浓郁，色香味俱全，看着就很有食欲，份量特别多，好吃好吃。,2025/5/18 0:00
5,又来做回头客，好好吃，鸡肉给的好多，份量足味道香，馋得朋友跟我一起点了,2025/5/18 0:00
5,#【热赞】酱香牛肉炒米粉#真的太超值了，而且味道也超级好，老板人也很好，备注都看了，一定会再来支持的，必须给赞?? 每一口都能感受到商家的用心，太好吃了！,2025/5/17 0:00
5,这个蘑菇很好吃,2025/5/17 0:00
5,很好的一顿饭，价格未免也太实惠了吧，味道超级好，而且量足，快递员也很满意，整体来说，很好的快递员，下一次再来，太好吃了。,2025/5/17 0:00
5,特别好吃，份量大味道足，配菜和粉都给的特别多，点了好多次了,2025/5/17 0:00
5,美味??????配菜也很多，粉儿也好吃够辣够滋味！！！,2025/5/17 0:00
5,挺好吃的，份量好足,2025/5/17 0:00
5,超级无敌好吃，粉也没有坨，很香！,2025/5/17 0:00
5,很好吃，回购很多次了！！！,2025/5/17 0:00
5,#【招牌】酱香鸡肉炒米粉#特别好吃！回购了n次，辣度也合适，包装也很严实，用保鲜膜包裹的，从来没有漏洒的情况????,2025/5/17 0:00
5,食物的包装给的餐具很齐全，米粉的味道味道很不错。,2025/5/17 0:00
5,#香辣鸡肉炒宽粉# #加料·酸爽泡菜# #宠粉收藏??超值加菜3选1# #点亮↗?超值购 |嘎吱脆骨丸限1颗多点不送#超级大一份 包装很好 送到没有撒 很好吃 软软糯糯的特别入味,2025/5/16 0:00
5,挺重口味，好吃！,2025/5/16 0:00
5,味道正宗不错！,2025/5/16 0:00
5,份量很足，味道不错，如果馕饼炒的有干一点的就更好了！,2025/5/16 0:00
5,分量很足，中辣好好吃，汤汁多，每次都点他家,2025/5/16 0:00
5,量挺大的，老板有看备注嘿嘿，还不错,2025/5/16 0:00
5,挺好吃的，好久没吃炒米粉了，配上天润的奶啤冰镇的，简直一绝,2025/5/16 0:00
5,非常好吃 赞赞赞 太爱这家了 很经典的味道,2025/5/16 0:00
5,量非常足，套餐一个人完全吃不完，还是一如既往的好吃，色香味俱全，下次再尝尝其他没吃过的#新疆炒米粉夜宵随心选单人套餐# #点亮↗?超值购 |夹心牛肉丸限1颗多点不送#,2025/5/15 0:00
5,非常正宗的炒米粉，卖家贴心送了围裙。,2025/5/15 0:00
5,被辣爽了，好吃??，觉得很好，商家很有礼貌回复及时，主要是好喜欢蟹排，沾着辣酱真的特别好吃 下次还点，真的很喜欢，都吃光啦，下次还来??,2025/5/15 0:00
5,挑起一筷子，Q弹米粉吸满酱汁，入口香辣先绽放，紧接着酱香散开，越嚼越香。米粉软糯又劲道，酱汁微微甜辣，好吃到停不下来，我都恨不得舔碗??。,2025/5/15 0:00
5,满满一碗 灰常好吃 ,2025/5/15 0:00
5,酱汁浓郁，每一根米粉上面都裹上了慢慢的酱汁，味道很纯正，吃完满口留香。,2025/5/14 0:00
5,"特别好吃老板给我了满满一盒我说酱有点少他马上回复我给我加了好多好多啊啊啊爱了
",2025/5/14 0:00
5,#【招牌】酱香鸡肉炒米粉#米粉不错味道很好看起来很有食欲，还会继续回购的,2025/5/14 0:00
5,这家炒米粉好吃，推荐,2025/5/14 0:00
5,特别好吃 已经吃过很多了 太喜欢吃新疆炒米粉了 特别推荐,2025/5/14 0:00
5,最喜欢点的外卖，吃了好久了，好吃干净卫生，几天不吃就会想。抱着试试的态度点了一份外卖，没想到味道超级好，这家店已经列入了我无限回购的列表。,2025/5/14 0:00
2,不知道为什么怪怪的感觉 一股板栗味。。。 不理解,2025/5/13 0:00
5,我只能说比其他家的好吃??,2025/5/12 0:00
5,歪理古德好吃！不知道吃什么就选这家的新疆炒米粉，要是有少粉选项就好了粉有点多，吃不完。,2025/5/12 0:00
1,避雷，避雷。吃到一半，那底下几乎都是沙子的感觉，一口下去都是沙子。这菜是没洗干净吗还是怎么的？没吃过这么多沙子的。,2025/5/11 0:00
