店铺名称,评论用户,用户id,评分,评论内容,评论时间,下单时间,处理时间,配送时间,配送评分,评论类型,评论id,图片数量,图片链接,标签,商家回复
桃爷·新疆炒米粉,杨哥,2429890760,5,蟹排好吃，辣度刚好，米粉有嚼劲，越吃越入味，好吃。,2025/6/3 0:00,2025/6/3 0:00,2025/6/3 19:31,37,0,4,8744652986,1,http://p0.meituan.net/wmcomment/0c51044ae2fbc22dd03cdfdda2c843aa311669.jpg,,
桃爷·新疆炒米粉,頨,2770662266,5,牛肉炒米粉加泡菜真的好吃 很正宗 老板很热情 好吃！好吃！#【热赞】酱香牛肉炒米粉# #加料·酸爽泡菜#,2025/6/1 0:00,2025/6/1 0:00,2025/6/1 17:26,17,0,11,8738074485,1,http://p0.meituan.net/wmcomment/4d1c26725bbdba854628412e04c4946f251552.jpg,快速准时; 礼貌热情; 穿戴工服; 仪表整洁; 风雨无阻; 货品完好,
桃爷·新疆炒米粉,连巧克力也能吃的,793166936,5,#【超值】鸡肉炒米粉+馕+宽粉三拼#好久没吃了还是这么美味 桃爷么么哒,2025/5/31 0:00,2025/5/31 0:00,2025/5/31 17:12,32,0,4,8734842554,3,http://p0.meituan.net/wmcomment/458a7cff0b2f46b2e2ce721ee29a7c881148076.jpg; http://p0.meituan.net/wmcomment/6e66ce77e1aa024764bbffe9465225d61096203.jpg; http://p0.meituan.net/wmcomment/94cdaf302d3e26c2e0af647d15df24381061123.jpg,快速准时; 穿戴工服; 礼貌热情,
桃爷·新疆炒米粉,乌乌好饿,2578082382,5,"#【爆款】泡菜鸡肉炒米粉(香辣)#
这款好吃，微微带点泡菜酸味，很开胃～感觉比之前点的别家要好吃点，而且真的好多，一个人没吃完",2025/5/31 0:00,2025/5/31 0:00,2025/5/31 20:47,58,0,4,8735601560,2,http://p0.meituan.net/wmcomment/afedbb8aad0dff16c50579bcd9f62acf247366.jpg; http://p0.meituan.net/wmcomment/eeb53fc189ab60d8d4c1836ea22d42a5491508.jpg,,
桃爷·新疆炒米粉,jRT574422530,4390439798,5,#??天生一对??招牌鸡肉炒米粉+天润奶啤#好吃?? 味道很好啊 ,2025/5/31 0:00,2025/5/31 0:00,2025/5/31 17:16,32,0,4,8734853777,1,http://p0.meituan.net/wmcomment/eb000da6cd8019b6febe200702ee6d711501451.jpg,,
桃爷·新疆炒米粉,吃了吗,3624552577,5,鸡肉炒馕太好吃了，份量很足，味道正宗，非常好吃，怎么能这么好吃,2025/5/31 0:00,2025/5/31 0:00,2025/5/31 13:13,52,0,11,8734179010,3,http://p0.meituan.net/wmcomment/ebe0b5557d00e186a3367c343ca379f7725382.jpg; http://p0.meituan.net/wmcomment/18c63b8b5fb45db05cd93a67f19677f5755962.jpg; http://p0.meituan.net/wmcomment/38c6d85fd40e63c18447082a367b83bd837306.jpg,,
桃爷·新疆炒米粉,管他春夏与冬秋,3570452438,5,出餐及时，包装完整，味道不错，还给了小围裙防溅,2025/5/31 0:00,2025/5/31 0:00,2025/5/31 22:01,26,0,4,8735841219,2,http://p0.meituan.net/wmcomment/9761090991fee03d0851d8515d1b8ec686734.jpg; http://p0.meituan.net/wmcomment/bd101fa8aa1a16961eda97930ea9763f101022.jpg,货品完好; 快速准时; 仪表整洁,
桃爷·新疆炒米粉,兮晏184,2812879258,5,"包装完好，无汤汁撒漏
口味正宗，辣味很独特
附赠品齐全，不怕溅油",2025/5/31 0:00,2025/5/31 0:00,2025/5/31 22:55,831,0,4,8735992712,1,http://p0.meituan.net/wmcomment/7483b76cea34d50eb4d364b23d5d1e46371753.jpg,货品完好; 快速准时,
桃爷·新疆炒米粉,快把我外卖送过来,1830820877,5,味道很足 很辣 分量很多 没吃完,2025/5/30 0:00,2025/5/30 0:00,2025/5/30 11:59,220,0,4,8730831623,2,http://p0.meituan.net/wmcomment/5b54c69f0266b0efca28a6647f88b2c0275571.jpg; http://p0.meituan.net/wmcomment/f844485ff118b9a4c86d885dfe4c820d272552.jpg,,
桃爷·新疆炒米粉,一顿能吃八碗面,2574337930,5,价格实惠，份量很足，味道不错,2025/5/30 0:00,2025/5/30 0:00,2025/5/30 12:42,42,0,4,8731058623,1,http://p0.meituan.net/wmcomment/935974150fc17d4813abc2ece34eab22657602.jpg,,
桃爷·新疆炒米粉,盐酸奶白,2976855348,5,#【热赞】酱香牛肉炒米粉# #【网红】夹心蟹排炒米粉# #加料·野蘑菇（炒在粉里呦）# #加料·夹心蟹排（2片切块）# #可口快乐水# #芝麻馕福利一片装# #宠粉收藏??超值加菜3选1# #点亮↗?超值购 |嘎吱脆骨丸限1颗多点不送# #点亮↗?超值购 |夹心牛肉丸限1颗多点不送# #点亮↗?超值购 |蟹棒一颗（仅限一份）# #点亮↗?超值购 |美味鱼豆腐限1颗多点不送#这家外卖太棒了！包装严实无洒漏，送餐速度超快。菜品色香味俱全，分量十足，口感绝佳，下次还会回购！,2025/5/30 0:00,2025/5/30 0:00,2025/5/30 23:16,26,0,11,8733000401,0,,,
桃爷·新疆炒米粉,ccyhhx,1696569158,5,神作，现炒的送过来还很热，想吃辣但又不是很能吃辣就点微辣加点辣就行，好吃！,2025/5/29 0:00,2025/5/29 0:00,2025/5/29 15:06,25,0,4,8728462472,1,http://p0.meituan.net/wmcomment/e84ee902817c8d242c4cfd796d06ed361057779.jpg,,
桃爷·新疆炒米粉,fEP756259177,2537099631,5,太好吃了，粉炒的湿湿的，吃起来很香，是我会回购的味道，中辣已经很辣了,2025/5/29 0:00,2025/5/29 0:00,2025/5/29 19:48,30,0,4,8729338768,1,http://p0.meituan.net/wmcomment/157cc27f1bed699509b541aab650c16d263660.jpg,,
桃爷·新疆炒米粉,饿死了饿死了,214597925,5,色香味俱全，可以很好吃肉很嫩。,2025/5/29 0:00,2025/5/29 0:00,2025/5/29 11:04,25,0,4,8727548637,1,http://p0.meituan.net/wmcomment/2aed49b6a7c667338a30bb787479e1e4974933.jpg,,
桃爷·新疆炒米粉,jtM261217113,3937569057,5,色香味俱全，嘎嘎香，嘎嘎好吃！！下次回来还要吃，分量太别足！,2025/5/27 0:00,2025/5/27 0:00,2025/5/27 18:06,19,0,4,8722727816,2,http://p0.meituan.net/wmcomment/6acf06617fd4caaa1cada4882f387c3d53796.jpg; http://p0.meituan.net/wmcomment/0d5a6413563d77d1eb9877274c3b8b4d47539.jpg,,
桃爷·新疆炒米粉,蓝齐儿哈哈,214431576,5,还挺好吃的，牛肉炒米粉不错，奶啤非常好喝,2025/5/27 0:00,2025/5/27 0:00,2025/5/27 6:29,32,0,11,8721052135,3,http://p0.meituan.net/wmcomment/4f660d670e695bd62a854691fd2dc6d3132692.jpg; http://p0.meituan.net/wmcomment/0ae382b69abc3ab43978a9d3464b78f0107719.jpg; http://p0.meituan.net/wmcomment/7b180eff222f702a6297eb0ed7b0e394224852.jpg,穿戴工服; 货品完好; 风雨无阻; 仪表整洁; 礼貌热情; 快速准时,
桃爷·新疆炒米粉,李蛋卷,226231831,5,#【爆款】泡菜鸡肉炒米粉(香辣)#很正宗的炒米粉，就是要这种有点浓汤的才好吃?? 推荐加蟹棒和酸包菜 开胃解腻,2025/5/27 0:00,2025/5/27 0:00,2025/5/27 21:23,43,0,4,8723462781,2,http://p0.meituan.net/wmcomment/021e9abe6c6882554cba7fc4a5fcc466164491.jpg; http://p0.meituan.net/wmcomment/b83b50e69a2a7aa4a27b584a21232ab8221958.jpg,,
桃爷·新疆炒米粉,匿名用户,0,5,送得很快！而且包装严实没有撒，味道也好，是新疆米粉那个芹菜味，夸夸这个牛肉，是那种很瘦的像是家里会煮出来的感觉，茶树菇也喜欢。,2025/5/27 0:00,2025/5/27 0:00,2025/5/27 21:14,34,0,4,8723434336,3,http://p0.meituan.net/wmcomment/0536793cea8a276b436b8198681c8c8c2110378.jpg; http://p0.meituan.net/wmcomment/e36fc49e3f5142bb0df1db515da1bebb2162788.jpg; http://p0.meituan.net/wmcomment/91706c0ae8d35cb5e697b1bbab4faec51947769.jpg,,
桃爷·新疆炒米粉,Gsh174999047,270834630,5,卖相好看，一看就有食欲，辣度刚刚好，酱汁跟浓郁，好吃好吃??,2025/5/27 0:00,2025/5/27 0:00,2025/5/27 21:58,40,0,4,8723570130,1,http://p0.meituan.net/wmcomment/67e6a05e4520ea258cc885314a1479ef201694.jpg,,
桃爷·新疆炒米粉,sle253374670,3677619785,5,桃爷真的巨巨巨好吃啊！！吃了起码有一年了！真的很好吃！汤汁不是完全稀的！会挂在粉上的那种！！,2025/5/26 0:00,2025/5/26 0:00,2025/5/26 2:07,33,0,4,8718034949,1,http://p0.meituan.net/wmcomment/05c12ce7c0b8897785d6c2879c2ded4e100205.jpg,,
桃爷·新疆炒米粉,米老鼠632,980126564,5,#【精品】野蘑菇牛肉炒米粉#很好吃份量很好不错很美味,2025/5/26 0:00,2025/5/26 0:00,2025/5/26 19:42,37,0,11,8720110133,2,http://p0.meituan.net/wmcomment/ad80840e0846fd3e7ee53e43db501a6e186839.jpg; http://p0.meituan.net/wmcomment/7f85d2aa20eaadb8dcd8f29ec7c002da156549.jpg,,
桃爷·新疆炒米粉,aAo788463464,2587537890,5,很好吃 味道挺正宗的 不会很辣 下次试试再来一点 真的很不错 推荐大家去吃粉量很大哦,2025/5/24 0:00,2025/5/24 0:00,2025/5/24 12:39,79,0,4,8712090668,2,http://p0.meituan.net/wmcomment/5deb92978c25d487c12e3b3c54884c65223026.jpg; http://p0.meituan.net/wmcomment/ef01c008374a48602cb6fbfcdb03bdfa232307.jpg,,
桃爷·新疆炒米粉,LJYnb66,2841515074,5,#【豪气】牛肉炒米粉+馕双拼#好吃,2025/5/24 0:00,2025/5/24 0:00,2025/5/24 20:11,57,0,4,8713727285,1,http://p0.meituan.net/wmcomment/b345aa5d3398da2d91cc944436f01ad9981679.jpg,,
桃爷·新疆炒米粉,MOx648793979,3727158136,5,很香很好吃谢谢送了一个囊量很多,2025/5/24 0:00,2025/5/24 0:00,2025/5/24 23:50,21,0,4,8714427445,1,http://p0.meituan.net/wmcomment/e88a00a0cad8f8349dd908f9303fdca51372788.jpg,,
桃爷·新疆炒米粉,TTp264478397,3240953482,5,量非常足，套餐一个人完全吃不完，还是一如既往的好吃，色香味俱全，下次在尝尝其他没吃过的,2025/5/24 0:00,2025/5/24 0:00,2025/5/24 20:04,29,0,4,8713698807,2,http://p0.meituan.net/wmcomment/32cb4808e950dfa840b86967d41a38c4103639.jpg; http://p0.meituan.net/wmcomment/ea4a5c67628e01fbdd65d119176a0d1f96538.jpg,,
桃爷·新疆炒米粉,RBp161751970,282290965,5,很喜欢桃爷家的炒米粉儿，辣酱香香的吃着很爽，分量也挺大的，大胃王也能吃的很尽兴，价格也不贵，很棒喔，赞一个,2025/5/24 0:00,2025/5/24 0:00,2025/5/24 12:33,83,0,11,8712055301,1,http://p0.meituan.net/wmcomment/07be62f8216d5b9861aa1c14e6231fc51244815.jpg,,
桃爷·新疆炒米粉,Iaw955229112,444874882,5,份量足，味道很不错，个人觉得米粉比宽粉好吃,2025/5/22 0:00,2025/5/22 0:00,2025/5/22 21:07,62,0,4,8707331719,1,http://p0.meituan.net/wmcomment/1017db153ecd644b29ae7b6e74610d22268981.jpg,,
桃爷·新疆炒米粉,匿名用户,0,5,蟹排很多，好吃好吃,2025/5/22 0:00,2025/5/22 0:00,2025/5/22 12:27,2878,0,4,8705603189,1,http://p0.meituan.net/wmcomment/f5ba169a49bdb7520e02b86dbc6a4c5b223451.jpg,,
桃爷·新疆炒米粉,匿名用户,0,5,每周都要吃两次，微辣加辣太好吃啦，可冲,2025/5/22 0:00,2025/5/22 0:00,2025/5/22 17:27,30,0,4,8706483538,2,http://p0.meituan.net/wmcomment/435e5950bfdda5d6d8a049b38508d8be261302.jpg; http://p0.meituan.net/wmcomment/b05e94b4ec0c75f94cd47adfa291d29a241017.jpg,,
桃爷·新疆炒米粉,zzC652847906,3440396861,5,点过很多次了，超级好吃，#【招牌】酱香鸡肉炒米粉# #宠粉收藏??超值加菜3选1#很解馋！,2025/5/22 0:00,2025/5/22 0:00,2025/5/22 20:44,47,0,4,8707248601,1,http://p0.meituan.net/wmcomment/6cdad0aaa52094e3166a0417ce6d4bcc273066.jpg,礼貌热情; 风雨无阻; 货品完好; 穿戴工服; 仪表整洁; 快速准时,
桃爷·新疆炒米粉,匿名用户,0,1,…,2025/5/21 0:00,2025/5/21 0:00,2025/5/21 22:31,28,0,10,8704455576,1,http://p0.meituan.net/wmcomment/9c46b426f9ce929c3b4cd8385def0597184220.jpg,少餐/洒餐,你好，遇到这种餐盒被摔坏了的情况可以联系我们或者客服处理
桃爷·新疆炒米粉,uoU871042470,3767900627,5,超级好吃?? 味道刚刚好 辣辣的很上瘾 碎骨丸也超好吃??！,2025/5/21 0:00,2025/5/21 0:00,2025/5/21 19:35,49,0,4,8703859445,1,http://p0.meituan.net/wmcomment/d99d7d8d84abc9ad0ad6b7082739be2a478199.jpg,,
桃爷·新疆炒米粉,欣欣bb521,158732580,5,细节很到位，回购很多次了，推荐给同事了,2025/5/21 0:00,2025/5/21 0:00,2025/5/21 15:56,31,0,4,8703138901,3,http://p0.meituan.net/wmcomment/ed567481dfcd4c7bba4036b9799cde79258349.jpg; http://p0.meituan.net/wmcomment/0d68ff6624da71334e997a82a7501112440904.jpg; http://p0.meituan.net/wmcomment/f05b396cd01dae898849d39e83ef81c2238013.jpg,,
桃爷·新疆炒米粉,sEF682272606,645485238,5,第N次点了，真是让人上瘾的好吃，配菜和肉都给的特别多，一顿都吃不完,2025/5/21 0:00,2025/5/21 0:00,2025/5/21 12:07,2884,0,4,8702367224,0,,,
桃爷·新疆炒米粉,Tad558563833,2617218020,5,食物的味道真是让人惊喜，每一口都是享受，绝对的好评！,2025/5/21 0:00,2025/5/21 0:00,2025/5/21 18:28,48,0,11,8703588428,1,http://p0.meituan.net/wmcomment/426ca3c98897736a45e8ac7b5a3ca6601071747.jpg,,
桃爷·新疆炒米粉,??,2607132957,5,很好吃，微辣刚刚好，加了醋，很喜欢，爱了爱了，馕和米粉绝配,2025/5/20 0:00,2025/5/20 0:00,2025/5/20 12:04,62,0,4,8699061937,2,http://p0.meituan.net/wmcomment/9778a7db911ce9d82b97595544fb27451109465.jpg; http://p0.meituan.net/wmcomment/355ff9c341ae82e3b3fd43fada9e3bb01174521.jpg,,
桃爷·新疆炒米粉,BRr330017346,4802102295,5,还不错，第一次新疆炒粉，很新奇的味道??????????,2025/5/20 0:00,2025/5/20 0:00,2025/5/20 22:49,37,0,11,8701346446,2,http://p0.meituan.net/wmcomment/6dba185637f476a6c236ac6d91ac047c906648.jpg; http://p0.meituan.net/wmcomment/d931badfc4411a5985c97cca6ed1c4de909541.jpg,,
桃爷·新疆炒米粉,匿名用户,0,5,很好吃，小油菜比芹菜美味，馕也很入味,2025/5/20 0:00,2025/5/20 0:00,2025/5/20 17:06,42,0,4,8700069097,1,http://p0.meituan.net/wmcomment/72ed15ebf7e3aa4856dfb12d3e0e19c1179696.jpg,,
桃爷·新疆炒米粉,匿名用户,0,5,点了两次了，感觉味道都很不错，能感觉到是在认真做美食的，会继续支持,2025/5/19 0:00,2025/5/19 0:00,2025/5/19 19:23,50,0,11,8697390278,1,http://p0.meituan.net/wmcomment/951575f7f4e0066706dcd6b6d7a1a1a6909055.jpg,,
桃爷·新疆炒米粉,少点心柿子,1505069666,5,非常好吃已经吃过很多次了，真的特别推荐?都已经连续吃几天了?,2025/5/19 0:00,2025/5/19 0:00,2025/5/19 19:01,29,0,4,8697305238,0,,货品完好; 风雨无阻; 穿戴工服; 仪表整洁; 快速准时; 礼貌热情,
桃爷·新疆炒米粉,匿名用户,0,5,分量足????,2025/5/19 0:00,2025/5/19 0:00,2025/5/19 11:59,23,0,11,8695965991,0,,货品完好; 礼貌热情; 风雨无阻; 穿戴工服; 仪表整洁; 快速准时,
桃爷·新疆炒米粉,wIe531849365,171789949,5,#【招牌】酱香鸡肉炒米粉#味道正宗，份量大，鸡肉和芹菜给的也不少,2025/5/19 0:00,2025/5/19 0:00,2025/5/19 22:44,49,0,4,8698048954,1,http://p0.meituan.net/wmcomment/c1af88a1430fc2e5eed31d76cb45b101265915.jpg,,
桃爷·新疆炒米粉,就是不给钱c,1937320011,5,非常好吃的xin?jiang,2025/5/19 0:00,2025/5/19 0:00,2025/5/19 20:13,42,0,4,8697580397,3,http://p0.meituan.net/wmcomment/3824b9bca31f4d333454c98d49cfbb12233737.jpg; http://p0.meituan.net/wmcomment/731534049410fb92e8550de94efe5349210723.jpg; http://p0.meituan.net/wmcomment/886dfc462ebeb3449b3be6a8c46a59c4192500.jpg,,
桃爷·新疆炒米粉,eQp708571449,397060684,5,味道还不错，好好好吃,2025/5/19 0:00,2025/5/19 0:00,2025/5/19 20:34,46,0,4,8697655975,1,http://p0.meituan.net/wmcomment/2378ecfe7da32128b0389498743f710b223302.jpg,,
桃爷·新疆炒米粉,小婷,3791979202,5,挺好吃的有点酸 早上最好不要空腹吃爆辣 不然就是窜稀,2025/5/18 0:00,2025/5/18 0:00,2025/5/18 12:58,63,0,11,8692893797,0,,礼貌热情; 货品完好; 快速准时,收到您对本店的反馈，很高兴您觉得我们的食物口味不错。关于您提到的空腹食用可能带来的不愉快体验，我们深感歉意。我们建议，为了您的健康考虑，早上避免空腹食用易引发不适的食物。对于给您带来的不便，我们深表歉意。感谢您的宝贵意见，我们会根据您的反馈调整和优化菜品的食用建议，以更好地满足不同顾客的需求。再次感谢您的支持与反馈，期待您的下次光临
桃爷·新疆炒米粉,杨梅葡萄,3670477872,5,好吃??好吃，辣度刚刚好分量也很足,2025/5/18 0:00,2025/5/18 0:00,2025/5/18 12:54,30,0,4,8692870020,1,http://p0.meituan.net/wmcomment/6ae2fd8da55f9f0a0a613d968c9874ea1205560.jpg,货品完好; 穿戴工服; 风雨无阻; 快速准时; 仪表整洁; 礼貌热情,
桃爷·新疆炒米粉,兖芰蒂伊128,3075079884,5,味道闻着就很香，吃起来更香！米粉QQ弹弹的，我爱吃辣，中辣刚刚好。加了几个丸子感觉更鲜了。第一次点这家的米粉，完美体验！,2025/5/18 0:00,2025/5/18 0:00,2025/5/18 12:12,39,0,4,8692637567,1,http://p0.meituan.net/wmcomment/e561ea5faf9e92ccf2d05cfea36a92c81081310.jpg,,
桃爷·新疆炒米粉,匿名用户,0,5,#【招牌】酱香鸡肉炒米粉# #【招牌】酱香鸡肉炒米粉#酱汁浓郁，色香味俱全，看着就很有食欲，份量特别多，好吃好吃。,2025/5/18 0:00,2025/5/18 0:00,2025/5/18 12:56,72,0,4,8692883991,3,http://p0.meituan.net/wmcomment/271ab8ecf59d434a70161e7324ab92b91239640.jpg; http://p0.meituan.net/wmcomment/9a9be98ff02564b91e5638917316cf131226835.jpg; http://p0.meituan.net/wmcomment/9a22f3c04aeb85dca65662a4b38a11c5852386.jpg,,
桃爷·新疆炒米粉,sEF682272606,645485238,5,又来做回头客，好好吃，鸡肉给的好多，份量足味道香，馋得朋友跟我一起点了,2025/5/18 0:00,2025/5/18 0:00,2025/5/18 11:42,684,0,4,8692482475,1,http://p0.meituan.net/wmcomment/46d01c270486690cd0a0c9c9667f750957976.jpg,,
桃爷·新疆炒米粉,qIc724006920,3852831405,5,#【热赞】酱香牛肉炒米粉#真的太超值了，而且味道也超级好，老板人也很好，备注都看了，一定会再来支持的，必须给赞?? 每一口都能感受到商家的用心，太好吃了！,2025/5/17 0:00,2025/5/17 0:00,2025/5/17 12:35,32,0,11,8689355205,2,http://p0.meituan.net/wmcomment/dc7660ce018620282cca680cea7db6dd1148039.jpg; http://p0.meituan.net/wmcomment/d4e3ef9c73deb85cb87c693786ea10b71012910.jpg,,
桃爷·新疆炒米粉,无敌雷龙战士,4052416792,5,这个蘑菇很好吃,2025/5/17 0:00,2025/5/17 0:00,2025/5/17 13:00,35,0,4,8689482531,0,,,
桃爷·新疆炒米粉,是小鹿lu吖,1814618889,5,很好的一顿饭，价格未免也太实惠了吧，味道超级好，而且量足，快递员也很满意，整体来说，很好的快递员，下一次再来，太好吃了。,2025/5/17 0:00,2025/5/17 0:00,2025/5/17 22:53,37,0,4,8691546424,0,,,
桃爷·新疆炒米粉,sEF682272606,645485238,5,特别好吃，份量大味道足，配菜和粉都给的特别多，点了好多次了,2025/5/17 0:00,2025/5/17 0:00,2025/5/17 11:40,619,0,4,8689077072,1,http://p0.meituan.net/wmcomment/b464fa16dc31f914e1752eff4dd554f949210.jpg,,
桃爷·新疆炒米粉,pEF526081448,4201043221,5,美味??????配菜也很多，粉儿也好吃够辣够滋味！！！,2025/5/17 0:00,2025/5/17 0:00,2025/5/17 18:56,56,0,4,8690688133,1,http://p0.meituan.net/wmcomment/0db792f4058df6888de3a0c6e17590b1865564.jpg,,
桃爷·新疆炒米粉,Jrz325908303,1388279797,5,挺好吃的，份量好足,2025/5/17 0:00,2025/5/17 0:00,2025/5/17 12:29,35,0,4,8689328493,2,http://p0.meituan.net/wmcomment/6d71eb7fbf6d291c66936476330fc1e41320467.jpg; http://p0.meituan.net/wmcomment/c606cb97908f6f936703a320028e6a1c1201044.jpg,,
桃爷·新疆炒米粉,zzC652847906,3440396861,5,超级无敌好吃，粉也没有坨，很香！,2025/5/17 0:00,2025/5/17 0:00,2025/5/17 21:40,50,0,4,8691325043,1,http://p0.meituan.net/wmcomment/cd21135ed591c85f605686418480d9d2287962.jpg,仪表整洁; 快速准时; 货品完好; 穿戴工服; 礼貌热情; 风雨无阻,
桃爷·新疆炒米粉,Cah434483967,652882705,5,很好吃，回购很多次了！！！,2025/5/17 0:00,2025/5/17 0:00,2025/5/17 12:21,44,0,4,8689281814,1,http://p0.meituan.net/wmcomment/b0220af729475e326a9f5c92c84172af163489.jpg,,
桃爷·新疆炒米粉,黎涧声,2956250092,5,#【招牌】酱香鸡肉炒米粉#特别好吃！回购了n次，辣度也合适，包装也很严实，用保鲜膜包裹的，从来没有漏洒的情况????,2025/5/17 0:00,2025/5/17 0:00,2025/5/17 21:05,755,0,4,8691205032,1,http://p0.meituan.net/wmcomment/f8790a9a3a1e347a3f0f9b8fd9faad931284820.jpg,风雨无阻; 穿戴工服; 仪表整洁,
桃爷·新疆炒米粉,懒得起名3274,2691240157,5,食物的包装给的餐具很齐全，米粉的味道味道很不错。,2025/5/17 0:00,2025/5/17 0:00,2025/5/17 13:40,43,0,4,8689661038,1,http://p0.meituan.net/wmcomment/c18153fb2d595e09804dcbea8528f146909902.jpg,礼貌热情,
桃爷·新疆炒米粉,皇阿玛的小猫,246655072,5,#香辣鸡肉炒宽粉# #加料·酸爽泡菜# #宠粉收藏??超值加菜3选1# #点亮↗?超值购 |嘎吱脆骨丸限1颗多点不送#超级大一份 包装很好 送到没有撒 很好吃 软软糯糯的特别入味,2025/5/16 0:00,2025/5/16 0:00,2025/5/16 18:39,31,0,4,8687331528,1,http://p0.meituan.net/wmcomment/b761fe1a5f51a2e6eaf429fa4a8bb361329116.jpg,,
桃爷·新疆炒米粉,匿名用户,0,5,挺重口味，好吃！,2025/5/16 0:00,2025/5/16 0:00,2025/5/16 19:14,18,0,4,8687470751,3,http://p0.meituan.net/wmcomment/380bfb6fce06b34389798bbc592ad47b220039.jpg; http://p0.meituan.net/wmcomment/c399a27519f062d0b1000610925dd129265075.jpg; http://p0.meituan.net/wmcomment/552e9e8a10abd99fabe319567a7b4f18241884.jpg,,
桃爷·新疆炒米粉,王红星189,619774924,5,味道正宗不错！,2025/5/16 0:00,2025/5/16 0:00,2025/5/16 19:52,34,0,4,8687621446,1,http://p0.meituan.net/wmcomment/d5cef50b92d24fabb5733be6d72d3494223610.jpg,,
桃爷·新疆炒米粉,匿名用户,0,5,份量很足，味道不错，如果馕饼炒的有干一点的就更好了！,2025/5/16 0:00,2025/5/16 0:00,2025/5/16 12:58,47,0,4,8686382676,1,http://p0.meituan.net/wmcomment/4f231c292f62971cb6b3168a8ed2c018256847.jpg,,
桃爷·新疆炒米粉,匿名用户,0,5,分量很足，中辣好好吃，汤汁多，每次都点他家,2025/5/16 0:00,2025/5/16 0:00,2025/5/16 19:06,49,0,4,8687439259,1,http://p0.meituan.net/wmcomment/2950735583ae879787d6e99f81a8f018242564.jpg,,
桃爷·新疆炒米粉,匿名用户,0,5,量挺大的，老板有看备注嘿嘿，还不错,2025/5/16 0:00,2025/5/16 0:00,2025/5/16 12:47,1538,0,4,8686336939,1,http://p0.meituan.net/wmcomment/b747149519f21a253dfa296de7150a2b218260.jpg,,
桃爷·新疆炒米粉,爱vv哦,2326896590,5,挺好吃的，好久没吃炒米粉了，配上天润的奶啤冰镇的，简直一绝,2025/5/16 0:00,2025/5/16 0:00,2025/5/16 10:18,33,0,4,8685768053,1,http://p0.meituan.net/wmcomment/6818ad22701656a680de73056d805c141693185.jpg,,
桃爷·新疆炒米粉,少点心柿子,1505069666,5,非常好吃 赞赞赞 太爱这家了 很经典的味道,2025/5/16 0:00,2025/5/16 0:00,2025/5/16 14:57,39,0,4,8686727595,0,,货品完好; 仪表整洁; 礼貌热情; 快速准时; 穿戴工服; 风雨无阻,
桃爷·新疆炒米粉,CHg681829675,559797119,5,量非常足，套餐一个人完全吃不完，还是一如既往的好吃，色香味俱全，下次再尝尝其他没吃过的#新疆炒米粉夜宵随心选单人套餐# #点亮↗?超值购 |夹心牛肉丸限1颗多点不送#,2025/5/15 0:00,2025/5/15 0:00,2025/5/15 15:17,35,0,4,8683839076,2,http://p0.meituan.net/wmcomment/8da5dddbebcfa2cb44f123030d9ed381846106.jpg; http://p0.meituan.net/wmcomment/7e22e049257385f583fe9184a23ac1c9948993.jpg,,
桃爷·新疆炒米粉,匿名用户,0,5,非常正宗的炒米粉，卖家贴心送了围裙。,2025/5/15 0:00,2025/5/15 0:00,2025/5/15 19:40,27,0,4,8684624377,2,http://p0.meituan.net/wmcomment/f02281dc0fc0ea054ba6b7834fd252d4192700.jpg; http://p0.meituan.net/wmcomment/10a3b1a94f93e6100e7c18cc09fefe7b221361.jpg,仪表整洁,
桃爷·新疆炒米粉,更坚强！,3081858987,5,被辣爽了，好吃??，觉得很好，商家很有礼貌回复及时，主要是好喜欢蟹排，沾着辣酱真的特别好吃 下次还点，真的很喜欢，都吃光啦，下次还来??,2025/5/15 0:00,2025/5/15 0:00,2025/5/15 15:23,32,0,4,8683853212,2,http://p0.meituan.net/wmcomment/b629f680b17fd7d1cce04f83df2159271148661.jpg; http://p0.meituan.net/wmcomment/4dee1aaf7e20eff6e06ce54220d387ed1156945.jpg,快速准时; 货品完好; 礼貌热情,
桃爷·新疆炒米粉,海嗨海嗨海嗨1,2936369412,5,挑起一筷子，Q弹米粉吸满酱汁，入口香辣先绽放，紧接着酱香散开，越嚼越香。米粉软糯又劲道，酱汁微微甜辣，好吃到停不下来，我都恨不得舔碗??。,2025/5/15 0:00,2025/5/15 0:00,2025/5/15 19:07,37,0,4,8684496299,0,,,
桃爷·新疆炒米粉,达芬萱a,1827936828,5,满满一碗 灰常好吃 ,2025/5/15 0:00,2025/5/15 0:00,2025/5/15 19:39,23,0,4,8684619476,2,http://p0.meituan.net/wmcomment/7b925e7ebc2979ec6a66753fe584e288236701.jpg; http://p0.meituan.net/wmcomment/f305b95f8fe010f5d789b8deb089abb8237765.jpg,,
桃爷·新疆炒米粉,Rng172394781,3894778278,5,酱汁浓郁，每一根米粉上面都裹上了慢慢的酱汁，味道很纯正，吃完满口留香。,2025/5/14 0:00,2025/5/14 0:00,2025/5/14 18:44,28,0,4,8681532966,2,http://p0.meituan.net/wmcomment/8e80ac8a22bbc8f0beb020b65fbaf7d11110899.jpg; http://p0.meituan.net/wmcomment/0b829280c1cb0869aa65a20dba581ece1307771.jpg,,
